mode,checker_prob,iteration,slot,count,total_us,avg_us
checker,10,7,mc_increment,19,125556,6608
checker,10,7,commit_now,19,257058,13529
checker,10,7,batch_latency,19,334639,17612
checker,10,7,fsync_hook,21,15772,751
checker,10,7,close_hook,6,110567,18427
checker,10,7,exit_hook,1,11169,11169
checker,10,8,compute_tag,18,13943,774
checker,10,8,vault_save,18,131104,7283
checker,10,8,mc_increment,18,125238,6957
checker,10,8,commit_now,18,271101,15061
checker,10,8,batch_latency,18,345221,19178
checker,10,8,fsync_hook,21,12847,611
checker,10,8,close_hook,6,129029,21504
checker,10,8,exit_hook,1,19124,19124
checker,10,9,compute_tag,17,14586,858
checker,10,9,vault_save,17,89831,5284
checker,10,9,mc_increment,17,105231,6190
checker,10,9,commit_now,17,210420,12377
checker,10,9,batch_latency,17,265534,15619
checker,10,9,fsync_hook,21,26137,1244
checker,10,9,close_hook,6,91579,15263
checker,10,9,exit_hook,1,13295,13295
checker,100,0,compute_tag,21,483,23
checker,100,0,vault_save,21,127041,6049
checker,100,0,mc_increment,21,112700,5366
checker,100,0,commit_now,21,241642,11506
checker,100,0,batch_latency,21,242602,11552
checker,100,0,fsync_hook,21,243831,11611
checker,100,0,close_hook,6,73041,12173
checker,100,0,exit_hook,1,12515,12515
checker,100,1,compute_tag,21,407,19
checker,100,1,vault_save,21,127266,6060
checker,100,1,mc_increment,21,109817,5229
checker,100,1,commit_now,21,238593,11361
checker,100,1,batch_latency,21,239232,11392
checker,100,1,fsync_hook,21,241524,11501
checker,100,1,close_hook,6,67632,11272
checker,100,1,exit_hook,1,14423,14423
checker,100,2,compute_tag,21,543,25
checker,100,2,vault_save,21,157225,7486
checker,100,2,mc_increment,21,159545,7597
checker,100,2,commit_now,21,318674,15174
checker,100,2,batch_latency,21,319736,15225
checker,100,2,fsync_hook,21,320603,15266
checker,100,2,close_hook,6,66120,11020
checker,100,2,exit_hook,1,12461,12461
checker,100,3,compute_tag,21,550,26
checker,100,3,vault_save,21,126223,6010
checker,100,3,mc_increment,21,120761,5750
checker,100,3,commit_now,21,249032,11858
checker,100,3,batch_latency,21,250477,11927
checker,100,3,fsync_hook,21,251534,11977
checker,100,3,close_hook,6,73153,12192
checker,100,3,exit_hook,1,13559,13559
checker,100,4,compute_tag,21,438,20
checker,100,4,vault_save,21,136644,6506
checker,100,4,mc_increment,21,125611,5981
checker,100,4,commit_now,21,263806,12562
checker,100,4,batch_latency,21,265181,12627
checker,100,4,fsync_hook,21,268885,12804
checker,100,4,close_hook,6,75954,12659
checker,100,4,exit_hook,1,13571,13571
checker,100,5,compute_tag,21,517,24
checker,100,5,vault_save,21,133776,6370
checker,100,5,mc_increment,21,117746,5606
checker,100,5,commit_now,21,253324,12063
checker,100,5,batch_latency,21,254262,12107
checker,100,5,fsync_hook,21,255223,12153
checker,100,5,close_hook,6,69972,11662
checker,100,5,exit_hook,1,12094,12094
checker,100,6,compute_tag,21,449,21
checker,100,6,vault_save,21,124254,5916
checker,100,6,mc_increment,21,102080,4860
checker,100,6,commit_now,21,227671,10841
checker,100,6,batch_latency,21,228548,10883
checker,100,6,fsync_hook,21,229543,10930
checker,100,6,close_hook,6,67636,11272
checker,100,6,exit_hook,1,14075,14075
checker,100,7,compute_tag,21,454,21
checker,100,7,vault_save,21,123397,5876
checker,100,7,mc_increment,21,121921,5805
checker,100,7,commit_now,21,246955,11759
checker,100,7,batch_latency,21,247751,11797
checker,100,7,fsync_hook,21,251593,11980
checker,100,7,close_hook,6,69404,11567
checker,100,7,exit_hook,1,11447,11447
checker,100,8,compute_tag,21,486,23
checker,100,8,vault_save,21,122696,5842
checker,100,8,mc_increment,21,110509,5262
checker,100,8,commit_now,21,234962,11188
checker,100,8,batch_latency,21,235904,11233
checker,100,8,fsync_hook,21,236640,11268
checker,100,8,close_hook,6,70019,11669
checker,100,8,exit_hook,1,13925,13925
checker,100,9,compute_tag,21,725,34
checker,100,9,vault_save,21,136499,6499
checker,100,9,mc_increment,21,139980,6665
checker,100,9,commit_now,21,278529,13263
checker,100,9,batch_latency,21,279677,13317
checker,100,9,fsync_hook,21,280716,13367
checker,100,9,close_hook,6,83883,13980
checker,100,9,exit_hook,1,22908,22908
