mode,checker_prob,gate_policy,iteration,slot,count,total_us,avg_us
optimistic,0,block,2,fsync_hook,16,359,22
optimistic,0,block,2,close_hook,3,78777,26259
optimistic,0,block,2,exit_hook,1,9413,9413
optimistic,0,block,2,gate_hook,400,57252,143
optimistic,0,block,3,compute_tag,12,4952,412
optimistic,0,block,3,vault_save,12,61395,5116
optimistic,0,block,3,mc_increment,12,59505,4958
optimistic,0,block,3,commit_now,12,126420,10535
optimistic,0,block,3,batch_latency,12,155504,12958
optimistic,0,block,3,fsync_hook,16,290,18
optimistic,0,block,3,close_hook,3,51067,17022
optimistic,0,block,3,exit_hook,1,9018,9018
optimistic,0,block,3,gate_hook,400,45102,112
optimistic,0,block,4,compute_tag,13,210,16
optimistic,0,block,4,vault_save,13,73933,5687
optimistic,0,block,4,mc_increment,13,72351,5565
optimistic,0,block,4,commit_now,13,147241,11326
optimistic,0,block,4,batch_latency,13,182657,14050
optimistic,0,block,4,fsync_hook,16,355,22
optimistic,0,block,4,close_hook,3,64039,21346
optimistic,0,block,4,exit_hook,1,10422,10422
optimistic,0,block,4,gate_hook,400,47582,118
optimistic,0,block,5,compute_tag,13,4956,381
optimistic,0,block,5,vault_save,13,67879,5221
optimistic,0,block,5,mc_increment,13,88956,6842
optimistic,0,block,5,commit_now,13,162430,12494
optimistic,0,block,5,batch_latency,13,200036,15387
optimistic,0,block,5,fsync_hook,16,321,20
optimistic,0,block,5,close_hook,3,55507,18502
optimistic,0,block,5,exit_hook,1,9663,9663
optimistic,0,block,5,gate_hook,400,51955,129
optimistic,0,block,6,compute_tag,13,5516,424
optimistic,0,block,6,vault_save,13,99465,7651
optimistic,0,block,6,mc_increment,13,90704,6977
optimistic,0,block,6,commit_now,13,196364,15104
optimistic,0,block,6,batch_latency,13,252048,19388
optimistic,0,block,6,fsync_hook,16,321,20
optimistic,0,block,6,close_hook,3,76720,25573
optimistic,0,block,6,exit_hook,1,10456,10456
optimistic,0,block,6,gate_hook,400,65165,162
optimistic,0,block,7,compute_tag,13,4792,368
optimistic,0,block,7,vault_save,13,80095,6161
optimistic,0,block,7,mc_increment,13,67231,5171
optimistic,0,block,7,commit_now,13,152738,11749
optimistic,0,block,7,batch_latency,13,190103,14623
optimistic,0,block,7,fsync_hook,16,305,19
optimistic,0,block,7,close_hook,3,58747,19582
optimistic,0,block,7,exit_hook,1,11454,11454
optimistic,0,block,7,gate_hook,400,47635,119
optimistic,0,block,8,compute_tag,13,4711,362
optimistic,0,block,8,vault_save,13,88685,6821
optimistic,0,block,8,mc_increment,13,90227,6940
optimistic,0,block,8,commit_now,13,184499,14192
optimistic,0,block,8,batch_latency,13,226206,17400
optimistic,0,block,8,fsync_hook,16,326,20
optimistic,0,block,8,close_hook,3,65060,21686
optimistic,0,block,8,exit_hook,1,13040,13040
optimistic,0,block,8,gate_hook,400,77294,193
optimistic,0,block,9,compute_tag,13,4893,376
optimistic,0,block,9,vault_save,13,70562,5427
optimistic,0,block,9,mc_increment,13,82449,6342
optimistic,0,block,9,commit_now,13,158563,12197
optimistic,0,block,9,batch_latency,13,197904,15223
optimistic,0,block,9,fsync_hook,16,409,25
optimistic,0,block,9,close_hook,3,58607,19535
optimistic,0,block,9,exit_hook,1,9608,9608
optimistic,0,block,9,gate_hook,400,61212,153
